片名,上映年份,评分,评价人数,导演,编剧,主演,类型,国家/地区,语言,时长(分钟)
黑客帝国,1999,9.1,852245,莉莉·沃卓斯基 / 拉娜·沃卓斯基,莉莉·沃卓斯基 / 拉娜·沃卓斯基,罗温·维特,动作 / 科幻,美国,英语,136
黑客帝国,1999,9.1,852245,莉莉·沃卓斯基 / 拉娜·沃卓斯基,莉莉·沃卓斯基 / 拉娜·沃卓斯基,塔玛拉·布朗,动作 / 科幻,美国,英语,136
黑客帝国,1999,9.1,852245,莉莉·沃卓斯基 / 拉娜·沃卓斯基,莉莉·沃卓斯基 / 拉娜·沃卓斯基,纳塔莉·特珍,动作 / 科幻,美国,英语,136
黑客帝国,1999,9.1,852245,莉莉·沃卓斯基 / 拉娜·沃卓斯基,莉莉·沃卓斯基 / 拉娜·沃卓斯基,比尔·扬,动作 / 科幻,美国,英语,136
黑客帝国,1999,9.1,852245,莉莉·沃卓斯基 / 拉娜·沃卓斯基,莉莉·沃卓斯基 / 拉娜·沃卓斯基,克里斯·斯科特,动作 / 科幻,美国,英语,136
黑客帝国,1999,9.1,852245,莉莉·沃卓斯基 / 拉娜·沃卓斯基,莉莉·沃卓斯基 / 拉娜·沃卓斯基,纳许·埃哲顿,动作 / 科幻,美国,英语,136
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,阿尔·帕西诺,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,罗伯特·杜瓦尔,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,黛安·基顿,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,罗伯特·德尼罗,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,约翰·凯泽尔,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,塔莉娅·夏尔,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,李·斯特拉斯伯格,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,迈克尔·V·格佐,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,G•D•斯普拉德林,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,理查德·布赖特,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,加斯通·莫辛,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,汤姆·罗斯奎,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,布鲁诺·柯比,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,弗兰克·西维罗,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,弗朗西丝卡·德·萨维奥,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,摩甘娜金,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,玛丽亚娜·希尔,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,莱奥波多·特里耶斯泰,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,多米尼克·查尼斯,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,Amerigo Tot,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,特洛伊·多纳休,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,约翰·阿普雷亚,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,乔·斯皮内尔,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,阿贝·维高达,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,吉亚尼·罗素,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,Maria Carta,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,菲伊·斯潘,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,哈利·戴恩·斯坦通,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,卡明·卡里迪,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,丹尼·爱罗,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,威廉·鲍尔斯,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,约瑟夫·德拉·索尔特,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,卡门·阿尔根齐亚诺,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,乔·罗·格里普,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,Ezio Flagello,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,凯瑟琳·贝勒,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,Saveria Mazzola,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,Tito Alba,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,彼得·多纳特,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,汤姆·达尔格伦,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,Phil Feldman,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,罗杰·科曼,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,伊凡·科尔,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,艾丽卡·约恩,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,Teresa Tirelli,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,詹姆斯·肯恩,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,Italia Coppola,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,罗曼·科波拉,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,索菲亚·科波拉,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,朱莉·格雷格,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,George Holmes,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,Buck Houghton,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,Shep Houghton,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,小杉正一,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,加里·库尔茨,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,Laura Lyons,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,理查德·麦瑟森,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,约翰·梅根纳,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,Harrison Ressler,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,Al Roberts,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,Hank Robinson,剧情 / 犯罪,美国,英语,202
教父2,1974,9.3,564243,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,Filomena Spagnuolo,剧情 / 犯罪,美国,英语,202
狮子王,1994,9.1,859683,罗杰·阿勒斯 / 罗伯·明可夫,艾琳·梅琪 / 乔纳森·罗伯特  / 琳达·伍尔芙顿,乔纳森·泰勒·托马斯,动画 / 歌舞 / 冒险,美国,英语,89
狮子王,1994,9.1,859683,罗杰·阿勒斯 / 罗伯·明可夫,艾琳·梅琪 / 乔纳森·罗伯特  / 琳达·伍尔芙顿,马修·布罗德里克,动画 / 歌舞 / 冒险,美国,英语,89
狮子王,1994,9.1,859683,罗杰·阿勒斯 / 罗伯·明可夫,艾琳·梅琪 / 乔纳森·罗伯特  / 琳达·伍尔芙顿,杰瑞米·艾恩斯,动画 / 歌舞 / 冒险,美国,英语,89
狮子王,1994,9.1,859683,罗杰·阿勒斯 / 罗伯·明可夫,艾琳·梅琪 / 乔纳森·罗伯特  / 琳达·伍尔芙顿,詹姆斯·厄尔·琼斯,动画 / 歌舞 / 冒险,美国,英语,89
狮子王,1994,9.1,859683,罗杰·阿勒斯 / 罗伯·明可夫,艾琳·梅琪 / 乔纳森·罗伯特  / 琳达·伍尔芙顿,莫伊拉·凯利,动画 / 歌舞 / 冒险,美国,英语,89
狮子王,1994,9.1,859683,罗杰·阿勒斯 / 罗伯·明可夫,艾琳·梅琪 / 乔纳森·罗伯特  / 琳达·伍尔芙顿,内森·连恩,动画 / 歌舞 / 冒险,美国,英语,89
狮子王,1994,9.1,859683,罗杰·阿勒斯 / 罗伯·明可夫,艾琳·梅琪 / 乔纳森·罗伯特  / 琳达·伍尔芙顿,尼基塔·卡兰姆,动画 / 歌舞 / 冒险,美国,英语,89
狮子王,1994,9.1,859683,罗杰·阿勒斯 / 罗伯·明可夫,艾琳·梅琪 / 乔纳森·罗伯特  / 琳达·伍尔芙顿,埃林·萨贝拉,动画 / 歌舞 / 冒险,美国,英语,89
狮子王,1994,9.1,859683,罗杰·阿勒斯 / 罗伯·明可夫,艾琳·梅琪 / 乔纳森·罗伯特  / 琳达·伍尔芙顿,乌比·戈德堡,动画 / 歌舞 / 冒险,美国,英语,89
狮子王,1994,9.1,859683,罗杰·阿勒斯 / 罗伯·明可夫,艾琳·梅琪 / 乔纳森·罗伯特  / 琳达·伍尔芙顿,罗温·艾金森,动画 / 歌舞 / 冒险,美国,英语,89
辩护人,2013,9.2,597817,杨宇硕,杨宇硕 / 尹贤浩,宋康昊,剧情,韩国,韩语,127
辩护人,2013,9.2,597817,杨宇硕,杨宇硕 / 尹贤浩,金英爱,剧情,韩国,韩语,127
辩护人,2013,9.2,597817,杨宇硕,杨宇硕 / 尹贤浩,吴达洙,剧情,韩国,韩语,127
辩护人,2013,9.2,597817,杨宇硕,杨宇硕 / 尹贤浩,郭度沅,剧情,韩国,韩语,127
辩护人,2013,9.2,597817,杨宇硕,杨宇硕 / 尹贤浩,任时完,剧情,韩国,韩语,127
辩护人,2013,9.2,597817,杨宇硕,杨宇硕 / 尹贤浩,宋永彰,剧情,韩国,韩语,127
辩护人,2013,9.2,597817,杨宇硕,杨宇硕 / 尹贤浩,郑元中,剧情,韩国,韩语,127
辩护人,2013,9.2,597817,杨宇硕,杨宇硕 / 尹贤浩,赵敏基,剧情,韩国,韩语,127
辩护人,2013,9.2,597817,杨宇硕,杨宇硕 / 尹贤浩,李杭娜,剧情,韩国,韩语,127
辩护人,2013,9.2,597817,杨宇硕,杨宇硕 / 尹贤浩,李星民,剧情,韩国,韩语,127
辩护人,2013,9.2,597817,杨宇硕,杨宇硕 / 尹贤浩,车光洙,剧情,韩国,韩语,127
辩护人,2013,9.2,597817,杨宇硕,杨宇硕 / 尹贤浩,韩基重,剧情,韩国,韩语,127
辩护人,2013,9.2,597817,杨宇硕,杨宇硕 / 尹贤浩,沈熙燮,剧情,韩国,韩语,127
辩护人,2013,9.2,597817,杨宇硕,杨宇硕 / 尹贤浩,赵莞基,剧情,韩国,韩语,127
辩护人,2013,9.2,597817,杨宇硕,杨宇硕 / 尹贤浩,李姃垠,剧情,韩国,韩语,127
饮食男女,1994,9.2,633809,李安,李安 / 王蕙玲 / 詹姆斯·夏慕斯,郎雄,剧情 / 家庭,中国,汉语普通话,124
饮食男女,1994,9.2,633809,李安,李安 / 王蕙玲 / 詹姆斯·夏慕斯,杨贵媚,剧情 / 家庭,中国,汉语普通话,124
饮食男女,1994,9.2,633809,李安,李安 / 王蕙玲 / 詹姆斯·夏慕斯,吴倩莲,剧情 / 家庭,中国,汉语普通话,124
饮食男女,1994,9.2,633809,李安,李安 / 王蕙玲 / 詹姆斯·夏慕斯,王渝文,剧情 / 家庭,中国,汉语普通话,124
饮食男女,1994,9.2,633809,李安,李安 / 王蕙玲 / 詹姆斯·夏慕斯,张艾嘉,剧情 / 家庭,中国,汉语普通话,124
饮食男女,1994,9.2,633809,李安,李安 / 王蕙玲 / 詹姆斯·夏慕斯,归亚蕾,剧情 / 家庭,中国,汉语普通话,124
饮食男女,1994,9.2,633809,李安,李安 / 王蕙玲 / 詹姆斯·夏慕斯,赵文瑄,剧情 / 家庭,中国,汉语普通话,124
饮食男女,1994,9.2,633809,李安,李安 / 王蕙玲 / 詹姆斯·夏慕斯,陈昭荣,剧情 / 家庭,中国,汉语普通话,124
饮食男女,1994,9.2,633809,李安,李安 / 王蕙玲 / 詹姆斯·夏慕斯,陈捷文,剧情 / 家庭,中国,汉语普通话,124
饮食男女,1994,9.2,633809,李安,李安 / 王蕙玲 / 詹姆斯·夏慕斯,卢金城,剧情 / 家庭,中国,汉语普通话,124
饮食男女,1994,9.2,633809,李安,李安 / 王蕙玲 / 詹姆斯·夏慕斯,唐语谦,剧情 / 家庭,中国,汉语普通话,124
饮食男女,1994,9.2,633809,李安,李安 / 王蕙玲 / 詹姆斯·夏慕斯,洪其德,剧情 / 家庭,中国,汉语普通话,124
饮食男女,1994,9.2,633809,李安,李安 / 王蕙玲 / 詹姆斯·夏慕斯,王瑞,剧情 / 家庭,中国,汉语普通话,124
饮食男女,1994,9.2,633809,李安,李安 / 王蕙玲 / 詹姆斯·夏慕斯,杜满生,剧情 / 家庭,中国,汉语普通话,124
饮食男女,1994,9.2,633809,李安,李安 / 王蕙玲 / 詹姆斯·夏慕斯,王玨,剧情 / 家庭,中国,汉语普通话,124
饮食男女,1994,9.2,633809,李安,李安 / 王蕙玲 / 詹姆斯·夏慕斯,陈妤,剧情 / 家庭,中国,汉语普通话,124
饮食男女,1994,9.2,633809,李安,李安 / 王蕙玲 / 詹姆斯·夏慕斯,左正芬,剧情 / 家庭,中国,汉语普通话,124
饮食男女,1994,9.2,633809,李安,李安 / 王蕙玲 / 詹姆斯·夏慕斯,许敬民,剧情 / 家庭,中国,汉语普通话,124
饮食男女,1994,9.2,633809,李安,李安 / 王蕙玲 / 詹姆斯·夏慕斯,聂卓晶,剧情 / 家庭,中国,汉语普通话,124
饮食男女,1994,9.2,633809,李安,李安 / 王蕙玲 / 詹姆斯·夏慕斯,丁仲,剧情 / 家庭,中国,汉语普通话,124
搏击俱乐部,1999,9,861720,大卫·芬奇,恰克·帕拉尼克 / 吉姆·乌尔斯,爱德华·诺顿,剧情 / 动作 / 悬疑 / 惊悚,美国,英语,139
搏击俱乐部,1999,9,861720,大卫·芬奇,恰克·帕拉尼克 / 吉姆·乌尔斯,布拉德·皮特,剧情 / 动作 / 悬疑 / 惊悚,美国,英语,139
搏击俱乐部,1999,9,861720,大卫·芬奇,恰克·帕拉尼克 / 吉姆·乌尔斯,海伦娜·伯翰·卡特,剧情 / 动作 / 悬疑 / 惊悚,美国,英语,139
搏击俱乐部,1999,9,861720,大卫·芬奇,恰克·帕拉尼克 / 吉姆·乌尔斯,扎克·格雷尼尔,剧情 / 动作 / 悬疑 / 惊悚,美国,英语,139
搏击俱乐部,1999,9,861720,大卫·芬奇,恰克·帕拉尼克 / 吉姆·乌尔斯,米特·洛夫,剧情 / 动作 / 悬疑 / 惊悚,美国,英语,139
搏击俱乐部,1999,9,861720,大卫·芬奇,恰克·帕拉尼克 / 吉姆·乌尔斯,杰瑞德·莱托,剧情 / 动作 / 悬疑 / 惊悚,美国,英语,139
搏击俱乐部,1999,9,861720,大卫·芬奇,恰克·帕拉尼克 / 吉姆·乌尔斯,艾恩·贝利,剧情 / 动作 / 悬疑 / 惊悚,美国,英语,139
搏击俱乐部,1999,9,861720,大卫·芬奇,恰克·帕拉尼克 / 吉姆·乌尔斯,里奇蒙德·阿奎特,剧情 / 动作 / 悬疑 / 惊悚,美国,英语,139
搏击俱乐部,1999,9,861720,大卫·芬奇,恰克·帕拉尼克 / 吉姆·乌尔斯,乔治·马奎尔,剧情 / 动作 / 悬疑 / 惊悚,美国,英语,139
本杰明·巴顿奇事,2008,9,1001315,大卫·芬奇,埃里克·罗思 / 罗宾·史威考德 / F. 斯科特·菲茨杰拉德,凯特·布兰切特,剧情 / 爱情 / 奇幻,美国,英语,166
本杰明·巴顿奇事,2008,9,1001315,大卫·芬奇,埃里克·罗思 / 罗宾·史威考德 / F. 斯科特·菲茨杰拉德,布拉德·皮特,剧情 / 爱情 / 奇幻,美国,英语,166
本杰明·巴顿奇事,2008,9,1001315,大卫·芬奇,埃里克·罗思 / 罗宾·史威考德 / F. 斯科特·菲茨杰拉德,朱莉娅·奥蒙德,剧情 / 爱情 / 奇幻,美国,英语,166
本杰明·巴顿奇事,2008,9,1001315,大卫·芬奇,埃里克·罗思 / 罗宾·史威考德 / F. 斯科特·菲茨杰拉德,芳妮·A·钱勃丝,剧情 / 爱情 / 奇幻,美国,英语,166
本杰明·巴顿奇事,2008,9,1001315,大卫·芬奇,埃里克·罗思 / 罗宾·史威考德 / F. 斯科特·菲茨杰拉德,伊莱亚斯·科泰斯,剧情 / 爱情 / 奇幻,美国,英语,166
本杰明·巴顿奇事,2008,9,1001315,大卫·芬奇,埃里克·罗思 / 罗宾·史威考德 / F. 斯科特·菲茨杰拉德,杰森·弗莱明,剧情 / 爱情 / 奇幻,美国,英语,166
本杰明·巴顿奇事,2008,9,1001315,大卫·芬奇,埃里克·罗思 / 罗宾·史威考德 / F. 斯科特·菲茨杰拉德,大卫·詹森,剧情 / 爱情 / 奇幻,美国,英语,166
本杰明·巴顿奇事,2008,9,1001315,大卫·芬奇,埃里克·罗思 / 罗宾·史威考德 / F. 斯科特·菲茨杰拉德,蒂尔达·斯文顿,剧情 / 爱情 / 奇幻,美国,英语,166
本杰明·巴顿奇事,2008,9,1001315,大卫·芬奇,埃里克·罗思 / 罗宾·史威考德 / F. 斯科特·菲茨杰拉德,艾丽·范宁,剧情 / 爱情 / 奇幻,美国,英语,166
本杰明·巴顿奇事,2008,9,1001315,大卫·芬奇,埃里克·罗思 / 罗宾·史威考德 / F. 斯科特·菲茨杰拉德,乔安娜·塞勒,剧情 / 爱情 / 奇幻,美国,英语,166
本杰明·巴顿奇事,2008,9,1001315,大卫·芬奇,埃里克·罗思 / 罗宾·史威考德 / F. 斯科特·菲茨杰拉德,乔什·斯图沃特,剧情 / 爱情 / 奇幻,美国,英语,166
本杰明·巴顿奇事,2008,9,1001315,大卫·芬奇,埃里克·罗思 / 罗宾·史威考德 / F. 斯科特·菲茨杰拉德,丹尼·文森,剧情 / 爱情 / 奇幻,美国,英语,166
本杰明·巴顿奇事,2008,9,1001315,大卫·芬奇,埃里克·罗思 / 罗宾·史威考德 / F. 斯科特·菲茨杰拉德,塔拉吉·P·汉森,剧情 / 爱情 / 奇幻,美国,英语,166
本杰明·巴顿奇事,2008,9,1001315,大卫·芬奇,埃里克·罗思 / 罗宾·史威考德 / F. 斯科特·菲茨杰拉德,马赫沙拉·阿里,剧情 / 爱情 / 奇幻,美国,英语,166
